query_id,symptom_text,predicted_diseases,predicted_symptoms,recommended,relevant,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr
eval_0072,My neighbor is in so much pain from his hemorrhoids that he's bleeding heavily.,"[{""name"": ""dimorphic_hemmorhoids(piles)"", ""confidence"": 0.79}]","[{""name"": ""bloody_stool"", ""confidence"": 1.0}, {""name"": ""pain_during_bowel_movements"", ""confidence"": 1.0}]",tronolane anesthetic for hemorrhoids|nupercainal|dibucaine|proctofoam|pramoxine / zinc oxide|proctosol-hc|hydrocortisone / lidocaine|phenylephrine / pramoxine|anusol-hc suppositories|anucort-hc|phenylephrine|pramoxine|recticare|proctofoam hc|lidocaine|lmx 5|pramosone|analpram-hc|hydrocortisone / pramoxine|hydrocortisone,hydrocortisone|pramoxine|proctofoam,0.2,0.333333,1.0,0.219256,0.1,0.333333,1.0,0.219256,0.15,1.0,1.0,0.434104,0.25
eval_0069,"Fatigue, joint pain, and muscle weakness – could these symptoms be linked? Find out now.","[{""name"": ""arthritis"", ""confidence"": 0.61}]","[{""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""joint_pain"", ""confidence"": 0.637484880336779}, {""name"": ""muscle_weakness"", ""confidence"": 1.0}]",lorcet 10 / 650|apremilast|otezla|myfortic|disalcid|prednicot|orudis kt|bextra|limbrel 500|ansaid|aristocort|mycophenolic acid|lortab|ibu|absorbine jr.|norco|zylet|canakinumab|burosumab|glucosamine,prednisone|methylprednisolone|triamcinolone|naproxen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0048,"My aunt has been losing weight, coughing up blood, and her joints are swollen. It's a mess.","[{""name"": ""tuberculosis"", ""confidence"": 1.0}]","[{""name"": ""blood_in_sputum"", ""confidence"": 0.9203542840601026}, {""name"": ""joint_pain"", ""confidence"": 0.015206551766029483}, {""name"": ""weight_loss"", ""confidence"": 1.0}]",isoniazid|everolimus|rifadin|streptomycin|isoniazid / rifampin|bcg vaccine|isoniazid / pyrazinamide / rifampin|pretomanid|pyrazinamide|ethambutol|bedaquiline|rifapentine|aminosalicylic acid|cycloserine|crestor|titralac|aciphex sprinkle|chloramphenicol|tagamet hb|rifampin,prednisone|triamcinolone|moxifloxacin|ciprofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0066,"I woke up with such severe pain in my hands that I couldn't make a fist, and they're swollen.","[{""name"": ""arthritis"", ""confidence"": 0.72}]","[{""name"": ""swelling_joints"", ""confidence"": 0.8861883435794772}]",otezla|apremilast|ansaid|bextra|lorcet 10 / 650|orudis kt|limbrel 500|lortab|aristocort|ibu|prednicot|zylet|absorbine jr.|relafen|tolectin ds|norco|vicodin|lodine|acetaminophen / propoxyphene|probenecid and colchicine,diclofenac|tramadol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0074,"My nose won't stop running, I'm coughing, and I'm so tired. Is it a cold or allergies?","[{""name"": ""allergy"", ""confidence"": 1.0}, {""name"": ""common_cold"", ""confidence"": 1.0}]","[{""name"": ""congestion"", ""confidence"": 0.030395264608068722}, {""name"": ""cough"", ""confidence"": 0.926693267411687}, {""name"": ""fatigue"", ""confidence"": 0.646198509793497}, {""name"": ""runny_nose"", ""confidence"": 0.9966515535611723}]",tetracaine|drixoral decongestant non-drowsy|allegra|allergy dn pe|alahist lq|todays health nasal  relief extra moisturizing|cetirizine|neo-synephrine nasal|nasacort aq|palgic|rhinocort|e.e.s.-400|actifed|afrin 4 hour extra moisturizing|afrin|ayr saline nasal|nostrilla|afrin sinus|carbinoxamine|clarinex,promethazine|cyproheptadine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0076,"Someone at the gym said their partner's knees give out sometimes, making it painful to stand up.","[{""name"": ""arthritis"", ""confidence"": 0.23}]","[{""name"": ""joint_pain"", ""confidence"": 0.601988268725934}]",oruvail|apremilast|otezla|flanax pain reliever|enbrel|etanercept|naprosyn|adalimumab|humira|ibuprofen|kenalog-40|naproxen|lotemax|minocycline|aleve|loteprednol|stelara|kenalog-10|bextra|methotrexate,diclofenac|tramadol|acetaminophen / hydrocodone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0061,"I've been losing weight without trying, and on top of that, my skin is breaking out with painful pimples. What could this mean?","[{""name"": ""acne"", ""confidence"": 1.0}]","[{""name"": ""pus_filled_pimples"", ""confidence"": 1.0}, {""name"": ""weight_loss"", ""confidence"": 0.9910647851124634}]",wera|trinessa|desquam-x wash|finacea|junel fe 1 / 20|trinessa lo|femhrt|ortho-novum 1 / 35|benzefoam|nuox|chaparral|junel fe 1.5 / 30|necon 1 / 35|loestrin 24 fe|gildess fe 1 / 20|ortho tri-cyclen|inova 4 / 1|loestrin fe 1 / 20|cyclafem 1 / 35|necon 7 / 7 / 7,tretinoin|doxycycline|minocycline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0082,My moods are all over the place and I get irritated easily. Could it be my thyroid?,"[{""name"": ""hyperthyroidism"", ""confidence"": 0.93}, {""name"": ""hypothyroidism"", ""confidence"": 0.85}]","[{""name"": ""mood_swings"", ""confidence"": 1.0}]",propylthiouracil|levothroid|parathyroid hormone|estring|sodium iodide-i-131|thyroid desiccated|rayaldee|estrace|sensipar|climara|estradiol|natpara|cinacalcet|nexavar|cometriq|trametinib|dabrafenib|sorafenib|thyrotropin alpha|liotrix,thyroid desiccated|armour thyroid|levothyroxine,0.0,0.0,0.0,0.0,0.1,0.333333,1.0,0.135392,0.05,0.333333,1.0,0.135392,0.166667
eval_0060,"I can't bend my fingers properly, and walking is becoming a chore because of the pain in my hips.","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""movement_stiffness"", ""confidence"": 0.596051323323925}, {""name"": ""painful_walking"", ""confidence"": 0.2908211080000664}]",apremilast|lorcet 10 / 650|orudis kt|otezla|bextra|limbrel 500|ansaid|lortab|prednicot|zylet|ibu|norco|absorbine jr.|osteo bi-flex|tolectin ds|vicodin|lodine|chondroitin / glucosamine|relafen|acetaminophen / propoxyphene,naproxen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0083,I have this weird skin rash and I'm always exhausted. Do you think these are related?,"[{""name"": ""fungal_infection"", ""confidence"": 0.3}, {""name"": ""psoriasis"", ""confidence"": 0.11}]","[{""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""skin_rash"", ""confidence"": 0.9902459251080655}]",chloramphenicol|voriconazole|fluconazole|metronidazole|mycolog ii|ertaczo|minocycline|pedi-dri|oxistat|meropenem|flagyl|sporanox|nyamyc|tioconazole|jublia|griseofulvin|cefotaxime|vancomycin|nafcillin|micon 7,tretinoin|doxycycline|spironolactone|liraglutide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0065,"I feel dizzy and weak, with a fast heartbeat and cold hands. I'm really worried about what's happening.","[{""name"": ""hyperthyroidism"", ""confidence"": 1.0}]","[{""name"": ""dizziness"", ""confidence"": 0.6653286525767088}, {""name"": ""fast_heart_rate"", ""confidence"": 0.9764913277533745}, {""name"": ""muscle_weakness"", ""confidence"": 1.0}]",sodium iodide-i-131|propylthiouracil|darbepoetin alfa|parathyroid hormone|sensipar|sorafenib|ferrlecit|rayaldee|estring|trametinib|cinacalcet|estrace|levothroid|estradiol|dabrafenib|climara|cenestin|drysol|calcifediol|hypercare,thyroid desiccated|armour thyroid|levothyroxine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0084,"I can't breathe properly, my heart is pounding, and I have a high fever. I'm really worried.","[{""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 0.9104492209607016}, {""name"": ""fast_heart_rate"", ""confidence"": 1.0}, {""name"": ""high_fever"", ""confidence"": 1.0}]",epogen|neupogen|ferralet 90|procrit|multivitamin with iron|integra f|integra|oxymetholone|epoetin alfa|lenalidomide|filgrastim|maxaron forte|pyrimethamine|leucovorin|rifampin|atovaquone|omnicef|biaxin|primaquine|lefamulin,doxycycline|azithromycin|prednisone|clindamycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0078,"I sneeze a lot when I'm around pets, and my eyes get watery. How can I manage this?","[{""name"": ""allergy"", ""confidence"": 1.0}]","[{""name"": ""continuous_sneezing"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 1.0}]",bepreve|alocril|epipen|epinastine|elestat|optivar|sterapred|pataday|lastacaft|zaditor|pemirolast|zymine|patanol|bepotastine|nedocromil|alamast|hyzine|q-dryl|ketotifen|pazeo,prednisone|promethazine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0063,Chest pain and dizziness occurring occasionally? Stay informed about heart health risks!,"[{""name"": ""hypertension"", ""confidence"": 0.85}]","[{""name"": ""chest_pain"", ""confidence"": 1.0}, {""name"": ""dizziness"", ""confidence"": 0.48141217672738496}]",sectral|plendil|revatio|nuvigil|opsumit|provigil|letairis|levophed|reserpine|flolan|corzide 80 / 5|lumigan|remodulin|monopril|epoprostenol|macitentan|midodrine|combigan|norepinephrine|normodyne,propranolol|verapamil|metoprolol|spironolactone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0089,These blackheads on my nose won't go away no matter what I try. Should I see a dermatologist?,"[{""name"": ""acne"", ""confidence"": 1.0}]","[{""name"": ""blackheads"", ""confidence"": 0.9999730580260975}]",retapamulin|nuox|benzefoam|trinessa|retin a micro|ortho-novum 1 / 35|gildess fe 1.5 / 30|hexachlorophene|gildess fe 1 / 20|necon 1 / 35|junel fe 1 / 20|necon 7 / 7 / 7|junel fe 1.5 / 30|trinessa lo|loestrin 24 fe|inova 4 / 1|loestrin fe 1 / 20|resorcinol / sulfur|salicylic acid / sulfur|salicylic acid/sulfur,adapalene / benzoyl peroxide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0075,"Last night, I woke up unable to breathe properly, coughing non-stop with thick phlegm. It was terrifying.","[{""name"": ""bronchial_asthma"", ""confidence"": 0.9}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 0.7497717147141255}, {""name"": ""mucoid_sputum"", ""confidence"": 0.7902317174988344}]",cedax|decadron|ceftibuten|aerobid|theo-24|perforomist|duoneb|azmacort|intal|alupent|accolate|epinephrine|theophylline|maxair|airduo respiclick|ephedrine|asthmanefrin|formoterol|flovent|qvar,prednisone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0087,"I've been getting these awful headaches, and on top of that, it hurts when I pee. What a week!","[{""name"": ""migraine"", ""confidence"": 0.71}, {""name"": ""urinary_tract_infection"", ""confidence"": 0.94}]","[{""name"": ""burning_micturition"", ""confidence"": 0.9987768543878895}, {""name"": ""headache"", ""confidence"": 1.0}]",elavil|memantine|venlafaxine|vantin|amitriptyline|sodium bicarbonate|clarithromycin|cranberry|allopurinol|uristat|citric acid / potassium citrate|phenazopyridine|cubicin|cefixime|goldenseal|sansert|vaniqa|tamsulosin|risperdal m-tab|cytra-k,amitriptyline|venlafaxine|elavil,0.6,1.0,1.0,0.88546,0.3,1.0,1.0,0.88546,0.15,1.0,1.0,0.88546,1.0
eval_0093,"I'm vomiting, my joints are swollen, and I have intense abdominal pain. What's happening to me?","[{""name"": ""alcoholic_hepatitis"", ""confidence"": 0.31}, {""name"": ""arthritis"", ""confidence"": 0.11}]","[{""name"": ""abdominal_pain"", ""confidence"": 1.0}, {""name"": ""joint_pain"", ""confidence"": 0.93719793685923}, {""name"": ""swelling_joints"", ""confidence"": 0.6110708053693309}, {""name"": ""vomiting"", ""confidence"": 1.0}]",pancreatin|cellcept|azathioprine|hi-vegi-lip|zenpep|crisaborole|pancrelipase|imuran|mycophenolate mofetil|betamethasone|diprolene af|purinethol|eucrisa|pancreaze|creon|protopic|lidex|tacrolimus|topicort|alclometasone,doxycycline|prednisone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0073,"My colleague has a cough and phlegm, but also itching on his scalp. He thinks it's from stress.","[{""name"": ""common_cold"", ""confidence"": 0.43}, {""name"": ""fungal_infection"", ""confidence"": 0.62}]","[{""name"": ""cough"", ""confidence"": 1.0}, {""name"": ""itching"", ""confidence"": 1.0}, {""name"": ""phlegm"", ""confidence"": 0.3050569323327572}]",xylometazoline|albendazole|alahist lq|afrin|actifed|lorabid|sitavig|e.e.s.-400|acyclovir / hydrocortisone|sildec-pe dm|maxifed dm|robitussin cold cough and flu|afrin sinus|zutripro|afrin original|afrin nodrip sinus|rhinocort|benzyl alcohol|rezira|naphazoline,doxycycline|azithromycin|prednisone|clindamycin|minocycline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0095,"I feel extremely weak, and I'm coughing so much that I sometimes vomit. I have a mild fever.","[{""name"": ""pneumonia"", ""confidence"": 0.89}, {""name"": ""tuberculosis"", ""confidence"": 0.22}]","[{""name"": ""cough"", ""confidence"": 0.990514985087713}, {""name"": ""fatigue"", ""confidence"": 0.37953534063844774}, {""name"": ""mild_fever"", ""confidence"": 0.9903819709805097}, {""name"": ""vomiting"", ""confidence"": 1.0}]",rifampin|rifadin|isoniazid|pretomanid|everolimus|rifapentine|streptomycin|isoniazid / rifampin|bedaquiline|ethambutol|bcg vaccine|pyrazinamide|aminosalicylic acid|isoniazid / pyrazinamide / rifampin|cycloserine|bcg|ferralet 90|rifabutin|calci-chew|procrit,prednisone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0092,"The acne on my back is so severe with pus-filled bumps that are swollen and painful, and I'm worried about scarring.","[{""name"": ""acne"", ""confidence"": 1.0}]","[{""name"": ""pus_filled_pimples"", ""confidence"": 1.0}]",ortho-novum 1 / 35|junel fe 1 / 20|necon 7 / 7 / 7|hexachlorophene|benzefoam|ortho tri-cyclen|junel fe 1.5 / 30|salicylic acid/sulfur|salicylic acid / sulfur|gildess fe 1 / 20|trinessa|gildess fe 1.5 / 30|necon 1 / 35|loestrin fe 1 / 20|nortrel 1 / 35|trinessa lo|resorcinol / sulfur|norinyl 1+35|vestura|nuox,adapalene / benzoyl peroxide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0094,It hurts when I pee and I always feel like I need to go to the bathroom. What could this be?,"[{""name"": ""urinary_tract_infection"", ""confidence"": 1.0}]","[{""name"": ""burning_micturition"", ""confidence"": 0.9597005708852023}, {""name"": ""continuous_feel_of_urine"", ""confidence"": 1.0}]",vaniqa|uristat|sanctura|cubicin|flomax|eflornithine|cytra-k|cranberry|doribax|pyridium|tamsulosin|bumetanide|neostigmine|bactroban|goldenseal|elmiron|leuprolide|daptomycin|ascorbic acid|azo urinary pain relief,doxycycline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0079,"My throat is scratchy, and I have acid reflux, plus my nose is stuffy. Is this related or just bad luck?","[{""name"": ""common_cold"", ""confidence"": 0.99}, {""name"": ""gerd"", ""confidence"": 1.0}]","[{""name"": ""acidity"", ""confidence"": 1.0}, {""name"": ""congestion"", ""confidence"": 0.9428026873699078}, {""name"": ""throat_irritation"", ""confidence"": 1.0}]",chloraseptic sore throat spray|ranitidine|cimetidine|lansoprazole|aluminum hydroxide / magnesium hydroxide / simethicone|famotidine|omeprazole|pantoprazole|alahist lq|rynatan|todays health nasal  relief extra moisturizing|naphazoline|mucinex d|veramyst|retre-gel|actifed|allergy dn pe|lorabid|e.e.s.-400|palgic,lansoprazole|ranitidine|omeprazole|pantoprazole,0.4,0.5,1.0,0.352059,0.4,1.0,1.0,0.620374,0.2,1.0,1.0,0.620374,0.5
eval_0097,My sister feels dizzy and has a headache with congestion. She's not sure what's going on.,"[{""name"": ""common_cold"", ""confidence"": 0.97}, {""name"": ""hypertension"", ""confidence"": 0.2}]","[{""name"": ""congestion"", ""confidence"": 1.0}, {""name"": ""dizziness"", ""confidence"": 0.8206860672814221}, {""name"": ""headache"", ""confidence"": 0.8223524858201181}]",cardizem|phenylephrine|sudafed congestion|palgic|acetaminophen / phenyltoloxamine|sitavig|veramyst|actifed|diltiazem|e.e.s.-400|alahist lq|privine|drixoral decongestant non-drowsy|nasarel|naphazoline|denavir|nostrilla|zicam extreme congestion relief|zutripro|afrin,promethazine|meclizine|phenylephrine|propranolol,0.2,0.25,1.0,0.206078,0.1,0.25,1.0,0.206078,0.05,0.25,1.0,0.206078,0.5
eval_0102,My belly is swollen and I feel like I'm retaining water. What should I do?,"[{""name"": ""alcoholic_hepatitis"", ""confidence"": 1.0}]","[{""name"": ""fluid_overload"", ""confidence"": 0.9735174053696071}, {""name"": ""swelling_of_stomach"", ""confidence"": 1.0}]",crisaborole|pancreatin|hi-vegi-lip|pancrelipase|eucrisa|pancreaze|purinethol|creon|zenpep|diprolene af|protopic|cellcept|dupixent|cutivate|capex|pimecrolimus|azathioprine|olux-e|elidel|imuran,prednisone|methylprednisolone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0096,"Lately, my knees hurt when I walk, and I also have this dull ache in my belly.","[{""name"": ""osteoarthristis"", ""confidence"": 0.28}]","[{""name"": ""abdominal_pain"", ""confidence"": 1.0}, {""name"": ""joint_pain"", ""confidence"": 0.9054235354394342}, {""name"": ""knee_pain"", ""confidence"": 1.0}, {""name"": ""painful_walking"", ""confidence"": 0.5073794439436271}]",ditropan xl|naprosyn|aleve|sucralfate|ibuprofen|oxybutynin|flanax pain reliever|naproxen|lidocaine|ofloxacin|smz-tmp ds|cipro|absorbine jr.|ciprofloxacin|doxycycline|orudis kt|levofloxacin|triamcinolone|lorcet 10 / 650|limbrel 500,triamcinolone|sucralfate,0.2,0.5,1.0,0.303161,0.1,0.5,1.0,0.303161,0.1,1.0,1.0,0.413633,0.25
eval_0100,I have bloody diarrhea and severe pain in my anal area. It's been getting worse over the hours.,"[{""name"": ""dimorphic_hemmorhoids(piles)"", ""confidence"": 0.98}]","[{""name"": ""bloody_stool"", ""confidence"": 1.0}, {""name"": ""diarrhoea"", ""confidence"": 0.5858118575953657}]",proctofoam|dibucaine|proctosol-hc|nupercainal|pramoxine / zinc oxide|hydrocortisone / lidocaine|phenylephrine / pramoxine|tronolane anesthetic for hemorrhoids|anusol-hc suppositories|anucort-hc|pramoxine|hydrocortisone / pramoxine|pramosone|lidocaine|recticare|analpram-hc|lmx 5|proctofoam hc|phenylephrine|hydrocortisone,hydrocortisone|hydrocortisone / pramoxine|lidocaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,0.337898,0.083333
eval_0103,I can't put any weight on my right leg because the hip pain is excruciating.,"[{""name"": ""arthritis"", ""confidence"": 0.46}, {""name"": ""osteoarthristis"", ""confidence"": 0.4}]","[{""name"": ""hip_joint_pain"", ""confidence"": 0.9148679647023888}, {""name"": ""painful_walking"", ""confidence"": 0.911637097775684}]",naprosyn|flanax pain reliever|ibuprofen|naproxen|aleve|ditropan xl|sucralfate|oxybutynin|doxycycline|lorcet 10 / 650|relafen|triamcinolone|limbrel 500|orudis kt|norco|absorbine jr.|ansaid|bextra|prednicot|smz-tmp ds,naproxen|triamcinolone,0.2,0.5,1.0,0.303161,0.1,0.5,1.0,0.303161,0.1,1.0,1.0,0.429978,0.25
eval_0111,"My neighbor's dog makes me sneeze continuously, and my eyes start watering. I just avoid going over there.","[{""name"": ""allergy"", ""confidence"": 1.0}]","[{""name"": ""continuous_sneezing"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 1.0}]",optivar|bepreve|alocril|lastacaft|zaditor|sterapred|elestat|pemirolast|zymine|epinastine|epipen|nedocromil|bepotastine|pataday|q-dryl|patanol|alamast|hyzine|triprolidine|ketotifen,prednisone|promethazine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0107,"My friend has been having diarrhea, and on top of that, her skin is peeling badly. I wonder if it's connected.","[{""name"": ""gastroenteritis"", ""confidence"": 0.83}, {""name"": ""psoriasis"", ""confidence"": 0.87}]","[{""name"": ""diarrhoea"", ""confidence"": 1.0}, {""name"": ""skin_peeling"", ""confidence"": 1.0}]",compazine|thorazine|haldol|haloperidol|prochlorperazine|chlorpromazine|lidex|amevive|minocycline|alefacept|topicort lp|navane|doxycycline|elocon|desonide|pyrantel|psoriasin|flurandrenolide|scytera|desoximetasone,prednisone|mometasone|clobetasol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0086,"My face is covered in pus-filled pimples, and I feel so tired and hungry all the time. Is this related?","[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""diabetes"", ""confidence"": 0.9}]","[{""name"": ""fatigue"", ""confidence"": 0.9583796521397562}, {""name"": ""pus_filled_pimples"", ""confidence"": 1.0}]",tretinoin|trinessa|femhrt|finacea|junel fe 1 / 20|necon 1 / 35|trinessa lo|inova 4 / 1|loestrin 24 fe|benzefoam|desquam-x wash|cyclafem 1 / 35|vincasar pfs|ortho-novum 1 / 35|necon 7 / 7 / 7|nortrel 1 / 35|junel fe 1.5 / 30|retin a micro|nuox|loestrin fe 1 / 20,tretinoin|doxycycline|spironolactone|liraglutide|victoza|clindamycin,0.2,0.166667,1.0,0.33916,0.1,0.166667,1.0,0.31388,0.05,0.166667,1.0,0.31388,1.0
eval_0067,I have neck pain that comes with headaches and sometimes my vision gets spotty. Could this be linked?,"[{""name"": ""cervical_spondylosis"", ""confidence"": 0.8}, {""name"": ""migraine"", ""confidence"": 0.99}]","[{""name"": ""headache"", ""confidence"": 0.2861061272523826}, {""name"": ""neck_pain"", ""confidence"": 1.0}, {""name"": ""visual_disturbances"", ""confidence"": 0.3521209635309662}]",lioresal|baclofen|dysport|myobloc|abobotulinumtoxina|incobotulinumtoxina|botox|xeomin|botulinum toxin type b|onabotulinumtoxina|naproxen|axert|sansert|ibuprofen|excedrin sinus headache|aleve|klonopin|alsuma|esgic|imitrex nasal,onabotulinumtoxina|botox|naproxen|ibuprofen|aleve,0.0,0.0,0.0,0.0,0.2,0.4,1.0,0.248038,0.25,1.0,1.0,0.45515,0.142857
eval_0106,"My knees hurt every morning when I wake up, and it's hard to bend them. It feels stiff for a while.","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""joint_pain"", ""confidence"": 0.34000517633884947}, {""name"": ""movement_stiffness"", ""confidence"": 1.0}]",kneerelief|bextra|lortab|orudis kt|ansaid|lorcet 10 / 650|zylet|disalcid|limbrel 500|absorbine jr.|apremilast|naprosyn|naproxen|ibuprofen|aleve|prednicot|otezla|flanax pain reliever|lotemax|loteprednol,prednisone|enbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0090,I have some itching on my skin and occasional discomfort when urinating. Are these related or separate issues?,"[{""name"": ""fungal_infection"", ""confidence"": 0.97}, {""name"": ""urinary_tract_infection"", ""confidence"": 0.77}]","[{""name"": ""itching"", ""confidence"": 1.0}]",acidophilus|itraconazole|diflucan|doripenem|lactobacillus acidophilus|fluconazole|amphotericin b|flucytosine|meropenem|methenamine|hiprex|rocephin|cefepime|unasyn|zyvox|linezolid|cefazolin|smz-tmp ds|ampicillin / sulbactam|nyamyc,sulfamethoxazole / trimethoprim|bactrim|fluconazole,0.0,0.0,0.0,0.0,0.1,0.333333,1.0,0.16716,0.05,0.333333,1.0,0.16716,0.166667
eval_0115,"My eyes are always teary, and I have stiffness in my joints. Do you think it's allergies or something else?","[{""name"": ""allergy"", ""confidence"": 0.99}, {""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""movement_stiffness"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 0.9434716112293203}]",acthar|aristocort|lotemax|loteprednol|bextra|zylet|ansaid|orudis kt|lortab|deltasone|lorcet 10 / 650|corticotropin|oasis tears|apremilast|absorbine jr.|disalcid|ibu|prednisolone|otezla|limbrel 500,prednisone|triamcinolone|corticotropin|prednisolone|loteprednol|lotemax,0.4,0.333333,1.0,0.315648,0.2,0.333333,1.0,0.292121,0.2,0.666667,1.0,0.422559,0.333333
eval_0110,My cough won't go away and I'm always congested. Could it be more than just a cold?,"[{""name"": ""common_cold"", ""confidence"": 1.0}]","[{""name"": ""congestion"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 1.0}]",sudafed congestion|e.e.s.-400|palgic|sitavig|nostrilla|orajel|lorabid|denavir|coricidin hbp cough & cold|drixoral cold / flu|sotalol|echinacea|sudafed pe congestion|maxifed dm|loracarbef|tambocor|naphazoline|sildec-pe dm|drixoral decongestant non-drowsy|sudafed 12-hour,prednisone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0099,"My father's joints are swollen, and he suddenly came down with a high fever and chills, shaking uncontrollably.","[{""name"": ""others"", ""confidence"": 1.0}]","[{""name"": ""chills"", ""confidence"": 0.5382363929470618}, {""name"": ""high_fever"", ""confidence"": 0.9951696774187156}, {""name"": ""joint_pain"", ""confidence"": 0.8795497641596637}, {""name"": ""swelling_joints"", ""confidence"": 0.7623323750870513}]",aristocort|colcrys|thorazine|haloperidol|haldol|kenalog-40|canakinumab|hydroxychloroquine|doxycycline|tetracycline|smz-tmp ds|doxy 100|lotemax|methylprednisolone|bextra|prednisolone|sucralfate|minocycline|cephalexin|prednisone,prednisone|methylprednisolone|triamcinolone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.666667,1.0,0.226956,0.071429
eval_0119,"I've been feeling really run down with a mild fever, and I have a cough. Also, it stings when I urinate sometimes.","[{""name"": ""urinary_tract_infection"", ""confidence"": 0.95}]","[{""name"": ""burning_micturition"", ""confidence"": 0.6054895657395511}, {""name"": ""cough"", ""confidence"": 0.8129674800357569}, {""name"": ""mild_fever"", ""confidence"": 1.0}]",bcg|urispas|uricalm|rocephin|bethanechol|cefditoren|fluconazole|vantin|meropenem|gentamicin|moxifloxacin|uristat|clarithromycin|cefixime|suprax|tamsulosin|cefzil|cytra-k|amikacin|cubicin,doxycycline|ciprofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
