mode,query_id,recommended,relevant,verified_eval_split,ranker_used,fallback_mode,ranker_model_type,ranker_family,ranker_train_source,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
verified_learned_rerank,eval_0082,aluminum chloride hexahydrate | drysol | gabapentin | amitriptyline | hypercare | clonidine | thyroid desiccated | westhroid | cenestin | xerac ac | catapres | estropipate | conjugated estrogens | tapazole | pima | potassium iodide | armour thyroid | premarin | oxybutynin | thyquidity,thyroid desiccated | armour thyroid | levothyroxine,all,True,False,logreg,logreg,verified_742,300,81,81,300,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.12669792223864473,0.1,0.6666666666666666,1.0,0.21784914596196486,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0060,doxycycline | ibuprofen | naproxen | triamcinolone | flanax pain reliever | cephalexin | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | aleve | avelox | moxifloxacin | naprosyn | doxy 100 | sucralfate | ditropan xl | ciprofloxacin | levofloxacin | bactrim ds | levaquin,naproxen,all,True,False,logreg,logreg,verified_742,273,273,273,273,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0083,tretinoin | doxycycline | spironolactone | prednisone | dapsone | clindamycin | cephalexin | clobetasol | isotretinoin | ceftriaxone | bactrim | sulfamethoxazole / trimethoprim | minocycline | metronidazole | azithromycin | rocephin | doryx | keflex | accutane | doxy 100,tretinoin | doxycycline | spironolactone | liraglutide,all,True,False,logreg,logreg,verified_742,300,260,300,150,0,0,0,0.6,0.75,1.0,0.8123343814578067,0.3,0.75,1.0,0.8123343814578067,0.15,0.75,1.0,0.8123343814578067,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0065,aluminum chloride hexahydrate | drysol | gabapentin | amitriptyline | hypercare | clonidine | catapres | thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | xerac ac | premarin | onabotulinumtoxina | tapazole | potassium iodide | pima | botox,thyroid desiccated | armour thyroid | levothyroxine,all,True,False,logreg,logreg,verified_742,300,81,81,300,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.14804095548293264,0.1,0.6666666666666666,1.0,0.27129679467565615,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0084,doxycycline | prednisone | azithromycin | rocephin | metronidazole | ceftriaxone | dapsone | zyvox | linezolid | filgrastim | neupogen | fluconazole | clindamycin | sulfamethoxazole / trimethoprim | tobramycin | zithromax | ceftin | vancocin hcl | lefamulin | gentamicin,doxycycline | azithromycin | prednisone | clindamycin,all,True,False,logreg,logreg,verified_742,300,284,299,246,0,0,0,0.6,0.75,1.0,0.8530852898337354,0.3,0.75,1.0,0.8530852898337354,0.2,1.0,1.0,0.9308596452980199,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0078,cyproheptadine | promethazine | prednisone | omalizumab | epipen | ketotifen | xolair | chlor-trimeton | phenergan | ketorolac | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | aristocort | zaditor | alavert | azelastine | triamcinolone | alocril,prednisone | promethazine,all,True,False,logreg,logreg,verified_742,300,76,76,300,0,0,0,0.4,1.0,1.0,0.6934264036172708,0.2,1.0,1.0,0.6934264036172708,0.1,1.0,1.0,0.6934264036172708,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0063,propranolol | verapamil | tadalafil | nitroglycerin | atenolol | nadolol | corgard | metoprolol | verelan pm | caduet | dextroamphetamine | coreg | tenormin | sildenafil | lopressor | dexedrine | calan sr | toprol-xl | spironolactone | azor,propranolol | verapamil | metoprolol | spironolactone,all,True,False,logreg,logreg,verified_742,300,265,300,242,0,0,0,0.4,0.5,1.0,0.6744821105691429,0.3,0.75,1.0,0.8049447595207185,0.2,1.0,1.0,0.8687367837571867,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0089,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,adapalene / benzoyl peroxide,all,True,False,logreg,logreg,verified_742,273,273,273,273,0,0,0,0.2,1.0,1.0,0.38685280723454163,0.1,1.0,1.0,0.38685280723454163,0.05,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0075,doxycycline | prednisone | azithromycin | rocephin | methylprednisolone | ceftriaxone | mometasone | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | aclidinium | tudorza pressair | bactrim | xopenex | omalizumab | medrol dosepak | sulfamethoxazole / trimethoprim,prednisone,all,True,False,logreg,logreg,verified_742,300,221,221,300,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0087,amitriptyline | venlafaxine | elavil | spironolactone | doxycycline | clonazepam | azithromycin | ceftriaxone | klonopin | propranolol | ampicillin | allopurinol | rizatriptan | magnesium oxide | doryx | augmentin xr | cephalexin | sodium bicarbonate | lamotrigine | gabapentin,amitriptyline | venlafaxine | elavil,all,True,False,logreg,logreg,verified_742,300,276,300,191,0,0,0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0093,diclofenac | doxycycline | prednisone | methylprednisolone | ceftriaxone | adalimumab | betamethasone | humira | cellcept | infliximab | remicade | mycophenolate mofetil | hydrocortisone | kenalog-40 | triamcinolone | medrol dosepak | amoxicillin | golimumab | simponi | sodium hyaluronate,doxycycline | prednisone,all,True,False,logreg,logreg,verified_742,300,255,255,100,0,0,0,0.4,1.0,1.0,0.6480409554829326,0.2,1.0,1.0,0.6480409554829326,0.1,1.0,1.0,0.6480409554829326,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0073,doxycycline | prednisone | azithromycin | metronidazole | rocephin | ceftriaxone | zyvox | clindamycin | linezolid | sulfamethoxazole / trimethoprim | fluconazole | zithromax | tobramycin | ceftin | vancocin hcl | gentamicin | cefotaxime | avelox | moxifloxacin | amoxicillin,doxycycline | azithromycin | prednisone | clindamycin | minocycline,all,True,False,logreg,logreg,verified_742,300,295,300,148,0,0,0,0.6,0.6,1.0,0.6904329358398085,0.4,0.8,1.0,0.781912888453613,0.2,0.8,1.0,0.781912888453613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0095,aciphex | doxycycline | prednisone | rabeprazole | calcium carbonate / simethicone | prevacid | axid ar | nexium 24hr | prilosec otc | aluminum hydroxide / magnesium hydroxide / simethicone | nizatidine | protonix iv | omeprazole / sodium bicarbonate | tagamet hb | mylanta | zegerid | pepcid ac chewable tablets | triamcinolone | gentamicin | rifadin,prednisone,all,True,False,logreg,logreg,verified_742,300,109,109,300,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0092,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,adapalene / benzoyl peroxide,all,True,False,logreg,logreg,verified_742,300,273,273,300,0,0,0,0.2,1.0,1.0,0.38685280723454163,0.1,1.0,1.0,0.38685280723454163,0.05,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0094,amitriptyline | spironolactone | doxycycline | venlafaxine | azithromycin | rocephin | phosphorated carbohydrate solution | acidophilus | elavil | methenamine | ceftriaxone | zyvox | vaniqa | linezolid | uta | sulfatrim | ampicillin | hiprex | allopurinol | eflornithine,doxycycline,all,True,False,logreg,logreg,verified_742,172,172,172,172,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0079,aluminum hydroxide / magnesium hydroxide / simethicone | ranitidine | lansoprazole | prednisone | acetaminophen / phenyltoloxamine | cimetidine | omeprazole | cyproheptadine | acetaminophen / caffeine | pantoprazole | excedrin tension headache | tussionex pennkinetic | acyclovir | semprex-d | acrivastine / pseudoephedrine | privine | promethazine | excedrin quick tab | astelin | azithromycin,lansoprazole | ranitidine | omeprazole | pantoprazole,all,True,False,logreg,logreg,verified_742,300,262,300,300,0,0,0,0.4,0.5,1.0,0.3807286049350967,0.4,1.0,1.0,0.6381256040496346,0.2,1.0,1.0,0.6381256040496346,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0097,promethazine | meclizine | prednisone | tussionex pennkinetic | acetaminophen / phenyltoloxamine | acyclovir | acrivastine / pseudoephedrine | semprex-d | privine | astelin | azithromycin | acetaminophen / caffeine | brompheniramine | bronkaid | excedrin tension headache | rynatan | tussicaps | chlor-trimeton | aluminum hydroxide / magnesium hydroxide / simethicone | r-tanna,promethazine | meclizine | phenylephrine | propranolol,all,True,False,logreg,logreg,verified_742,300,298,300,300,0,0,0,0.4,0.5,1.0,0.6357429506707164,0.2,0.5,1.0,0.6357429506707164,0.1,0.5,1.0,0.6357429506707164,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0102,elocon | clobetasol | desonide | prednisone | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | methylprednisolone | mometasone | betamethasone | cellcept | fluocinonide | fluocinolone | mycophenolate mofetil | budesonide | hydrocortisone | desoximetasone | zenpep,prednisone | methylprednisolone,all,True,False,logreg,logreg,verified_742,54,49,49,54,0,0,0,0.2,0.5,1.0,0.26406812257259094,0.2,1.0,1.0,0.44130740935663865,0.1,1.0,1.0,0.44130740935663865,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0096,doxycycline | diclofenac | triamcinolone | prednisone | methylprednisolone | sucralfate | adalimumab | humira | ibuprofen | cellcept | naproxen | infliximab | remicade | mycophenolate mofetil | ciprofloxacin | hydrocortisone | levofloxacin | librax | rabeprazole | flanax pain reliever,triamcinolone | sucralfate,all,True,False,logreg,logreg,verified_742,300,275,286,277,0,0,0,0.2,0.5,1.0,0.23463936301137822,0.2,1.0,1.0,0.48538004546068164,0.1,1.0,1.0,0.48538004546068164,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0100,proctofoam | hydrocortisone | hydrocortisone / pramoxine | pramoxine | dibucaine | nupercainal | proctofoam hc | proctosol-hc | tronolane anesthetic for hemorrhoids | pramoxine / zinc oxide | lidocaine | pramosone | analpram-hc | hydrocortisone / lidocaine | phenylephrine | lorazepam | lmx 5 | gabapentin | ativan | amitriptyline,hydrocortisone | hydrocortisone / pramoxine | lidocaine,all,True,False,logreg,logreg,verified_742,275,164,164,275,0,0,0,0.4,0.6666666666666666,1.0,0.5248827916050821,0.2,0.6666666666666666,1.0,0.5248827916050821,0.15,1.0,1.0,0.6309072665164582,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0103,doxycycline | ibuprofen | naproxen | triamcinolone | flanax pain reliever | cephalexin | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | avelox | moxifloxacin | doxy 100 | sucralfate | aleve | ditropan xl | naprosyn | ciprofloxacin | levofloxacin | bactrim ds | levaquin,naproxen | triamcinolone,all,True,False,logreg,logreg,verified_742,273,273,273,273,0,0,0,0.4,1.0,1.0,0.5540663910176149,0.2,1.0,1.0,0.5540663910176149,0.1,1.0,1.0,0.5540663910176149,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0111,cyproheptadine | promethazine | prednisone | omalizumab | epipen | ketotifen | xolair | chlor-trimeton | phenergan | ketorolac | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | aristocort | zaditor | alavert | azelastine | triamcinolone | alocril,prednisone | promethazine,all,True,False,logreg,logreg,verified_742,300,76,76,300,0,0,0,0.4,1.0,1.0,0.6787622294601761,0.2,1.0,1.0,0.6787622294601761,0.1,1.0,1.0,0.6787622294601761,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0107,doxycycline | chlorpromazine | elocon | clobetasol | thorazine | minocycline | desonide | prednisone | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | dexamethasone | mometasone | betamethasone | ultravate | fluocinonide | lorazepam | halobetasol,prednisone | mometasone | clobetasol,all,True,False,logreg,logreg,verified_742,300,300,300,236,0,0,0,0.2,0.3333333333333333,1.0,0.20210734650054762,0.2,0.6666666666666666,1.0,0.35014830198348024,0.15,1.0,1.0,0.46746798348916935,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0086,tretinoin | doxycycline | liraglutide | dapsone | gabapentin | accutane | victoza | spironolactone | pregabalin | pramlintide | clobetasol | adapalene / benzoyl peroxide | clindamycin | humulin r u-500 (concentrated) | sulfamethoxazole / trimethoprim | minocycline | desmopressin | duloxetine | nortriptyline | cymbalta,tretinoin | doxycycline | spironolactone | liraglutide | victoza | clindamycin,all,True,False,logreg,logreg,verified_742,300,100,300,261,0,0,0,0.6,0.5,1.0,0.7227265726449517,0.5,0.8333333333333334,1.0,0.8394950675043339,0.3,1.0,1.0,0.9219355126720127,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0067,lorazepam | baclofen | ativan | onabotulinumtoxina | botox | lioresal | clonazepam | klonopin | ibuprofen | naproxen | propranolol | rizatriptan | abobotulinumtoxina | dysport | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | relpax | maxalt,onabotulinumtoxina | botox | naproxen | ibuprofen | aleve,all,True,False,logreg,logreg,verified_742,300,187,187,162,0,0,0,0.4,0.4,1.0,0.3258020218724434,0.4,0.8,1.0,0.48257851966078247,0.2,0.8,1.0,0.48257851966078247,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0106,stelara | enbrel | ustekinumab | doxycycline | etanercept | prednisone | methylprednisolone | adalimumab | betamethasone | humira | ibuprofen | naproxen | infliximab | methotrexate | remicade | hydrocortisone | kenalog-40 | triamcinolone | flanax pain reliever | kenalog-10,prednisone | enbrel,all,True,False,logreg,logreg,verified_742,300,255,255,300,0,0,0,0.2,0.5,1.0,0.3868528072345416,0.2,1.0,1.0,0.6052602440527058,0.1,1.0,1.0,0.6052602440527058,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0090,doxycycline | azithromycin | rocephin | ceftriaxone | zyvox | acidophilus | methenamine | linezolid | fluconazole | cephalexin | gentamicin | hiprex | bactrim | lactobacillus acidophilus | sulfamethoxazole / trimethoprim | minocycline | ceftin | doripenem | avelox | moxifloxacin,sulfamethoxazole / trimethoprim | bactrim | fluconazole,all,True,False,logreg,logreg,verified_742,300,287,287,230,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.141266972859829,0.15,1.0,1.0,0.3818424935582417,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0115,prednisone | aristocort | triamcinolone | cyproheptadine | promethazine | corticotropin | deltasone | omalizumab | acthar | loteprednol | epipen | ketotifen | xolair | lotemax | chlor-trimeton | phenergan | ketorolac | chlorpheniramine | diclofenac | epinephrine,prednisone | triamcinolone | corticotropin | prednisolone | loteprednol | lotemax,all,True,False,logreg,logreg,verified_742,300,281,300,281,0,0,0,0.4,0.3333333333333333,1.0,0.5087403079104241,0.4,0.6666666666666666,1.0,0.6360892792362978,0.25,0.8333333333333334,1.0,0.7164293929417068,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0110,prednisone | valacyclovir | azithromycin | tussionex pennkinetic | ampicillin | budesonide | acyclovir | kenalog-40 | semprex-d | acrivastine / pseudoephedrine | augmentin xr | privine | promethazine | triamcinolone | bactrim | sulfamethoxazole / trimethoprim | flunisolide | astelin | ceftin | cedax,prednisone,all,True,False,logreg,logreg,verified_742,300,300,300,300,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0099,doxycycline | prednisone | methylprednisolone | ceftriaxone | aspirin | kenalog-40 | triamcinolone | aristocort | medrol dosepak | cefotaxime | minocycline | amoxicillin | hydroxychloroquine | diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | cephalexin,prednisone | methylprednisolone | triamcinolone,all,True,False,logreg,logreg,verified_742,300,286,299,285,0,0,0,0.4,0.6666666666666666,1.0,0.5307212739772436,0.3,1.0,1.0,0.687147515984829,0.15,1.0,1.0,0.687147515984829,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0119,doxycycline | gentamicin | minocycline | moxifloxacin | ciprofloxacin | prednisone | levofloxacin | azithromycin | rocephin | ceftriaxone | zyvox | linezolid | fluconazole | aciphex | lansoprazole | sulfamethoxazole / trimethoprim | ceftin | avelox | amitriptyline | amoxicillin,doxycycline | ciprofloxacin,all,True,False,logreg,logreg,verified_742,300,237,300,234,0,0,0,0.4,1.0,1.0,0.8503449055347546,0.2,1.0,1.0,0.8503449055347546,0.1,1.0,1.0,0.8503449055347546,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0112,valacyclovir | valtrex | acyclovir | prednisone | doxycycline | aluminum hydroxide / magnesium hydroxide / simethicone | kenalog-40 | mometasone | triamcinolone | lansoprazole | tussionex pennkinetic | semprex-d | moxifloxacin | privine | promethazine | acrivastine / pseudoephedrine | levofloxacin | fluticasone | astelin | cimetidine,valacyclovir | valtrex | acyclovir,all,True,False,logreg,logreg,verified_742,300,286,300,142,0,0,0,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0109,doxycycline | prednisone | methotrexate | minocycline | ceftriaxone | dexamethasone | stelara | cefotaxime | ustekinumab | etanercept | amoxicillin | enbrel | adalimumab | humira | diclofenac | infliximab | ibuprofen | hydrocortisone | methylprednisolone | acetaminophen / hydrocodone,minocycline | methotrexate,all,True,False,logreg,logreg,verified_742,300,193,300,292,0,0,0,0.4,1.0,1.0,0.5540663910176149,0.2,1.0,1.0,0.5540663910176149,0.1,1.0,1.0,0.5540663910176149,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0124,prednisone | omalizumab | xolair | epinephrine | aristocort | triamcinolone | cromolyn | cyproheptadine | promethazine | epipen | ketotifen | chlor-trimeton | phenergan | ketorolac | chlorpheniramine | ranitidine | carbinoxamine | zaditor | alavert | deltasone,prednisone | triamcinolone | omalizumab | xolair | cromolyn,all,True,False,logreg,logreg,verified_742,300,288,288,211,0,0,0,0.6,0.6,1.0,0.6989858872287212,0.5,1.0,1.0,0.9295017305333748,0.25,1.0,1.0,0.9295017305333748,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0131,doxycycline | ceftriaxone | sulfamethoxazole / trimethoprim | prednisone | azithromycin | dexamethasone | ciprofloxacin | cefotaxime | lansoprazole | erythromycin | minocycline | ampicillin | floxin | pyridoxine | clindamycin | pyrimethamine | rocephin | hydrocortisone | cipro | promethazine,azithromycin | prednisone | ceftriaxone,all,True,False,logreg,logreg,verified_742,300,175,300,233,0,0,0,0.6,1.0,1.0,0.6717573587424964,0.3,1.0,1.0,0.6717573587424964,0.15,1.0,1.0,0.6717573587424964,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0121,doxycycline | hydroxychloroquine | lithium | doxy 100 | prednisone | chlorpromazine | clindamycin | coartem | methylprednisolone | divalproex sodium | allopurinol | daraprim | depakote er | artemether / lumefantrine | pyrimethamine | halfan | stavzor | pyrimethamine / sulfadoxine | halofantrine | fansidar,doxycycline | hydroxychloroquine,all,True,False,logreg,logreg,verified_742,300,287,287,59,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0135,propranolol | verapamil | nitroglycerin | tadalafil | nadolol | corgard | atenolol | metoprolol | verelan pm | caduet | epinephrine | coreg | tenormin | lopressor | aspirin | calan sr | toprol-xl | warfarin | plavix | bisoprolol,propranolol | metoprolol,all,True,False,logreg,logreg,verified_742,300,275,300,95,0,0,0,0.2,0.5,1.0,0.6131471927654584,0.2,1.0,1.0,0.8065735963827292,0.1,1.0,1.0,0.8065735963827292,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0117,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,adapalene / benzoyl peroxide,all,True,False,logreg,logreg,verified_742,273,273,273,273,0,0,0,0.2,1.0,1.0,0.38685280723454163,0.1,1.0,1.0,0.38685280723454163,0.05,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0116,gabapentin | pregabalin | propranolol | nortriptyline | topiramate | lisinopril | lyrica | neurontin | topamax | sildenafil | fosinopril | liraglutide | victoza | captopril | tretinoin | ramipril | atenolol | insulin regular | cozaar | clobetasol,gabapentin | pregabalin | topiramate | clonidine | onabotulinumtoxina,all,True,False,logreg,logreg,verified_742,300,90,300,235,0,0,0,0.6,0.6,1.0,0.5874743929393635,0.3,0.6,1.0,0.5874743929393635,0.15,0.6,1.0,0.5874743929393635,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0104,aciphex | doxycycline | prednisone | calcium carbonate / simethicone | rabeprazole | axid ar | prevacid | nexium 24hr | prilosec otc | nizatidine | omeprazole / sodium bicarbonate | aluminum hydroxide / magnesium hydroxide / simethicone | tagamet hb | mylanta | zegerid | pepcid ac chewable tablets | protonix iv | triamcinolone | di-gel | mylanta maximum strength,rifabutin,all,True,False,logreg,logreg,verified_742,300,116,116,227,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0122,doxycycline | prednisone | azithromycin | tudorza pressair | xopenex | methylprednisolone | omalizumab | ceftriaxone | rocephin | aclidinium | mometasone | xolair | levalbuterol | zafirlukast | intal inhaler | epinephrine | primatene mist | yupelri | revefenacin | ipratropium inhalation solution,prednisone,all,True,False,logreg,logreg,verified_742,300,221,221,147,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0125,amitriptyline | doxycycline | phosphorated carbohydrate solution | elavil | ceftriaxone | ampicillin | lactobacillus acidophilus | spironolactone | venlafaxine | sulfamethoxazole / trimethoprim | hydroxyzine | minocycline | azithromycin | rocephin | acidophilus | methenamine | zyvox | vaniqa | linezolid | uta,doxycycline | sulfamethoxazole / trimethoprim | azithromycin,all,True,False,logreg,logreg,verified_742,300,300,172,172,0,0,0,0.2,0.3333333333333333,1.0,0.23981246656813146,0.2,0.6666666666666666,1.0,0.4046200745585114,0.15,1.0,1.0,0.504451525656987,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0138,aluminum chloride hexahydrate | drysol | calcifediol | gabapentin | amitriptyline | hypercare | calcitriol | clonidine | parathyroid hormone | xerac ac | catapres | potassium iodide | tapazole | pima | thyroid desiccated | oxybutynin | westhroid | cenestin | ergocalciferol | estropipate,thyroid desiccated | armour thyroid,all,True,False,logreg,logreg,verified_742,300,132,132,258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,1.0,0.1532867981913646,0.06666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0130,doxycycline | ibuprofen | naproxen | triamcinolone | flanax pain reliever | cephalexin | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | avelox | moxifloxacin | aleve | doxy 100 | sucralfate | naprosyn | ditropan xl | stelara | enbrel | ciprofloxacin | ustekinumab,prednisone | enbrel | naproxen,all,True,False,logreg,logreg,verified_742,300,273,273,300,0,0,0,0.2,0.3333333333333333,1.0,0.2850703250369507,0.1,0.3333333333333333,1.0,0.2850703250369507,0.1,0.6666666666666666,1.0,0.37454778563698127,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0129,clonazepam | propranolol | klonopin | gabapentin | amitriptyline | rizatriptan | sumatriptan | treximet | lamotrigine | naproxen / sumatriptan | diclofenac | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | bupropion | aspirin / butalbital / caffeine | frova | maxalt-mlt,propranolol,all,True,False,logreg,logreg,verified_742,300,179,179,300,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
verified_learned_rerank,eval_0133,stelara | enbrel | ustekinumab | doxycycline | etanercept | prednisone | methylprednisolone | adalimumab | betamethasone | humira | infliximab | methotrexate | remicade | hydrocortisone | kenalog-40 | triamcinolone | kenalog-10 | minocycline | elocon | clobetasol,prednisone | enbrel | stelara | ustekinumab | adalimumab,all,True,False,logreg,logreg,verified_742,300,247,300,176,0,0,0,0.6,0.6,1.0,0.7557806593071948,0.5,1.0,1.0,0.9518915761561842,0.25,1.0,1.0,0.9518915761561842,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
